OBJECTID,COMID_NHDv,HUC6,NT_Taxa,GNIS_NAME
42149,12034295,30501,8,
42150,12034297,30501,1,
42151,12034303,30501,5,
42152,12034307,30501,6,
42153,12034311,30501,2,
42154,12034313,30501,3,
42155,12034315,30501,6,
42156,12034319,30501,3,
42157,12034323,30501,5,
42158,12034325,30501,3,
42159,12034327,30501,4,
42160,12034329,30501,3,
42161,12034339,30501,3,
42162,12034343,30501,2,
42163,12034345,30501,1,
42164,12034347,30501,11,
42165,12034351,30501,10,
42166,12034361,30501,1,
42167,12034363,30501,2,
42168,12034365,30501,1,
42169,12034371,30501,5,
42170,12034373,30501,5,
42171,12034375,30501,3,
42172,12034377,30501,5,
42173,12034379,30501,3,
42174,12034381,30501,7,
42175,12034385,30501,1,
42176,12034389,30501,1,
42177,12034393,30501,1,
42178,12034397,30501,1,
42179,12034403,30501,1,
42180,12034407,30501,1,
42181,12034409,30501,2,
42182,12034411,30501,3,
42183,12034415,30501,1,
42184,12034417,30501,1,
42185,12034421,30501,5,
42186,12034423,30501,2,
42187,12034429,30501,6,
42188,12034431,30501,3,
42189,12034439,30501,2,
42190,12034455,30501,1,
42191,12034459,30501,11,
42192,12034465,30501,3,
42193,12034471,30501,1,
42194,12034479,30501,1,
42195,12034487,30501,1,
42196,12034489,30501,2,
42197,12034497,30501,2,
42198,12034501,30501,1,
42199,12034505,30501,3,
42200,12034509,30501,1,
42201,12034515,30501,1,
42202,12034517,30501,4,
42203,12034521,30501,4,
42204,12034525,30501,1,
42205,12034529,30501,2,
42206,12034531,30501,3,
42207,12034537,30501,1,
42208,12034539,30501,1,
42209,12034543,30501,2,
42210,12034545,30501,1,
42211,12034547,30501,1,
42212,12034549,30501,1,
42213,12034551,30501,11,
42214,12034553,30501,4,
42215,12034555,30501,4,
42216,12034557,30501,8,
42217,12034559,30501,1,
42218,12034561,30501,9,
42219,12034563,30501,4,
42220,12034569,30501,2,
42221,12034573,30501,6,
42222,12034575,30501,2,
42223,12034577,30501,1,
42224,12034579,30501,1,
42225,12034581,30501,13,
42226,12034583,30501,1,
42227,12034585,30501,1,
42228,12034589,30501,1,
42229,12034591,30501,1,
42230,12034593,30501,7,
42231,12034595,30501,1,
42232,12034601,30501,3,
42233,12034605,30501,1,
42234,12034609,30501,1,
42235,12034611,30501,2,
42236,12034617,30501,3,
42237,12034619,30501,1,
42238,12034627,30501,1,
42239,12034631,30501,2,
42240,12034633,30501,1,
42241,12034639,30501,1,
42242,12034641,30501,1,
42243,12034645,30501,2,
42244,12034647,30501,2,
42245,12034657,30501,3,
42246,12034661,30501,1,
42247,12034665,30501,1,
42248,12034677,30501,2,
42249,12034679,30501,1,
42250,12034683,30501,2,
42251,12034685,30501,2,
42252,12034687,30501,2,
42253,12034693,30501,1,
42254,12034695,30501,1,
42255,12034699,30501,4,
42256,12034705,30501,5,
42257,12034709,30501,1,
42258,12034711,30501,1,
42259,12034713,30501,1,
42260,12034717,30501,3,
42261,12034719,30501,2,
42262,12034723,30501,1,
42263,12034729,30501,2,
42264,12034733,30501,2,
42265,12034737,30501,3,
42266,12034741,30501,9,
42267,12034745,30501,1,
42268,12034747,30501,1,
42269,12034749,30501,1,
42270,12034755,30501,4,
42271,12034759,30501,2,
42272,12034761,30501,1,
42273,12034765,30501,1,
42274,12034767,30501,1,
42275,12034769,30501,1,
42276,12034771,30501,2,
42277,12034773,30501,8,
42278,12034777,30501,2,
42279,12034779,30501,1,
42280,12034783,30501,1,
42281,12034793,30501,1,
42282,12034795,30501,8,
42283,12034805,30501,3,
42284,12034813,30501,1,
42285,12034815,30501,13,
42286,12034817,30501,1,
42287,12034821,30501,7,
42288,12034823,30501,4,
42289,12034825,30501,4,
42290,12034831,30501,7,
42291,12034843,30501,15,
42292,12034857,30501,1,
42293,12034863,30501,2,
42294,12034873,30501,4,
42295,12034875,30501,1,
42296,12034877,30501,3,
42297,12034879,30501,1,
42298,12034883,30501,1,
42299,12034885,30501,2,
42300,12034887,30501,6,
42301,12034891,30501,4,
42302,12034897,30501,8,
42303,12034901,30501,6,
42304,12034905,30501,4,
42305,12034907,30501,2,
42306,12034911,30501,1,
42307,12034921,30501,5,
42308,12034923,30501,2,
42309,12034925,30501,7,
42310,12034927,30501,9,
42311,12034929,30501,8,
42312,12034939,30501,1,
42313,12034951,30501,2,
42314,12034953,30501,3,
42315,12034957,30501,7,
42316,12034961,30501,15,
42317,12034969,30501,1,
42318,12035105,30501,8,
42319,12035117,30501,2,
42320,12035125,30501,1,
42321,12035339,30501,2,
42322,12035365,30501,1,
42323,12035369,30501,2,
42324,12035371,30501,4,
42325,12035375,30501,1,
42326,12035377,30501,1,
42327,12035379,30501,1,
42328,12035381,30501,4,
42329,12035387,30501,3,
42330,12035389,30501,2,
42331,12035391,30501,9,
42332,12035393,30501,2,
42333,12035395,30501,5,
42334,12035399,30501,3,
42335,12035401,30501,4,
42336,12035403,30501,1,
42337,12035405,30501,11,
42338,12035407,30501,6,
42339,12035409,30501,1,
42340,12035411,30501,6,
42341,12035413,30501,9,
42342,12035419,30501,2,
42343,12035423,30501,1,
42344,12035427,30501,1,
42345,12035435,30501,19,
42346,12035439,30501,1,
42347,12035445,30501,14,
42348,12035449,30501,4,
42349,12035483,30501,1,
42350,12035489,30501,4,
42351,12035491,30501,1,
42352,12035493,30501,1,
42353,12035495,30501,1,
42354,12035509,30501,2,
42355,12035525,30501,1,
42356,12035531,30501,2,
42357,12035555,30501,2,
42358,12035557,30501,2,
42359,12035565,30501,2,
42360,12035573,30501,3,
42361,12035577,30501,31,
42362,12035581,30501,7,
42363,12035583,30501,2,
42364,12035589,30501,9,
42365,12035593,30501,8,
42366,12035595,30501,2,
42367,12035597,30501,1,
42368,12035605,30501,16,
42369,12035777,30501,1,
42370,12035793,30501,1,
42371,12035801,30501,1,
42372,12035805,30501,1,
42373,12035807,30501,2,
42374,12035809,30501,4,
42375,12035825,30501,1,
42376,12035919,30501,1,
42377,12035925,30501,6,
42378,12035931,30501,1,
42379,12036355,30501,1,
42380,12036367,30501,1,
42381,12036377,30501,1,
42382,12036387,30501,1,
42383,12036399,30501,1,
42384,12036403,30501,1,
42385,12036405,30501,1,
42386,12036411,30501,1,
42387,12036417,30501,1,
42388,12036419,30501,2,
42389,12036439,30501,1,
42390,12036445,30501,1,
42391,12036447,30501,1,
42392,12036453,30501,2,
42393,12036455,30501,1,
42394,12036465,30501,1,
42395,12036467,30501,2,
42396,12036471,30501,1,
42397,12036473,30501,1,
42398,12036477,30501,1,
42399,12036481,30501,1,
42400,12036485,30501,1,
42401,12036487,30501,1,
42402,12036497,30501,2,
42403,12036499,30501,1,
42404,12036507,30501,2,
42405,12036521,30501,1,
42406,12036525,30501,2,
42407,12036529,30501,1,
42408,12036535,30501,1,
42409,12036541,30501,1,
42410,12036569,30501,1,
42411,12036575,30501,1,
42412,12036577,30501,2,
42413,12036595,30501,4,
42414,12036601,30501,2,
42415,12036613,30501,1,
42416,12036623,30501,2,
42417,12036625,30501,1,
42418,12036627,30501,1,
42419,12036645,30501,1,
42420,12036661,30501,1,
42421,12036669,30501,2,
42422,12036671,30501,1,
42423,12036673,30501,2,
42424,12036675,30501,1,
42425,12036679,30501,1,
42426,12036683,30501,1,
42427,12036693,30501,2,
42428,12036707,30501,2,
42429,12036709,30501,1,
42430,12036713,30501,1,
42431,12036715,30501,1,
42432,12036719,30501,1,
42433,12036721,30501,1,
42434,12036741,30501,1,
42435,12036749,30501,1,
42436,12036751,30501,1,
42437,12036753,30501,2,
42438,12036755,30501,1,
42439,12036763,30501,2,
42440,12036767,30501,2,
42441,12036773,30501,1,
42442,12036779,30501,1,
42443,12036781,30501,1,
42444,12036783,30501,1,
42445,12036787,30501,1,
42446,12036789,30501,3,
42447,12036793,30501,2,
42448,12036803,30501,2,
42449,12036805,30501,1,
42450,12036809,30501,1,
42451,12036813,30501,1,
42452,12036815,30501,3,
42453,12036817,30501,1,
42454,12036821,30501,1,
42455,12036829,30501,3,
42456,12036833,30501,1,
42457,12036841,30501,3,
42458,12036849,30501,1,
42459,12036853,30501,2,
42460,12036855,30501,3,
42461,12036857,30501,1,
42462,12036859,30501,2,
42463,12036865,30501,1,
42464,12036869,30501,2,
42465,12036871,30501,1,
42466,12036877,30501,5,
42467,12036881,30501,2,
42468,12036887,30501,1,
42469,12036891,30501,1,
42470,12036899,30501,1,
42471,12036903,30501,3,
42472,12036905,30501,2,
42473,12036907,30501,2,
42474,12036913,30501,3,
42475,12036915,30501,5,
42476,12036917,30501,1,
42477,12036927,30501,5,
42478,12036933,30501,1,
42479,12036935,30501,3,
42480,12036937,30501,2,
42481,12036939,30501,1,
42482,12036943,30501,3,
42483,12036947,30501,1,
42484,12036953,30501,2,
42485,12036957,30501,1,
42486,12036959,30501,9,
42487,12036961,30501,2,
42488,12036963,30501,1,
42489,12036965,30501,1,
42490,12036971,30501,1,
42491,12036973,30501,1,
42492,12036979,30501,1,
42493,12036981,30501,2,
42494,12036987,30501,2,
42495,12036999,30501,1,
42496,12037005,30501,1,
42497,12037013,30501,2,
42498,12037019,30501,1,
42499,12037021,30501,3,
42500,12037025,30501,1,
42501,12037029,30501,5,
42502,12037031,30501,1,
42503,12037041,30501,4,
42504,12037043,30501,4,
42505,12037045,30501,2,
42506,12037053,30501,1,
42507,12037055,30501,1,
42508,12037059,30501,1,
42509,12037065,30501,2,
42510,12037075,30501,4,
42511,12037077,30501,1,
42512,12037089,30501,1,
42513,12037091,30501,1,
42514,12037093,30501,2,
42515,12037097,30501,1,
42516,12037101,30501,3,
42517,12037103,30501,10,
42518,12037105,30501,1,
42519,12037113,30501,5,
42520,12037119,30501,8,
42521,12037121,30501,1,
42522,12037123,30501,3,
42523,12037125,30501,2,
42524,12037133,30501,2,
42525,12037141,30501,1,
42526,12037143,30501,1,
42527,12037147,30501,6,
42528,12037149,30501,1,
42529,12037151,30501,1,
42530,12037153,30501,2,
42531,12037159,30501,1,
42532,12037173,30501,1,
42533,12037185,30501,1,
42534,12037193,30501,2,
42535,12037195,30501,1,
42536,12037203,30501,1,
42537,12037211,30501,2,
42538,12037213,30501,1,
42539,12037215,30501,1,
42540,12037219,30501,1,
42541,12037221,30501,1,
42542,12037241,30501,1,
42543,12037249,30501,1,
42544,12037263,30501,1,
42545,12037271,30501,3,
42546,12037275,30501,4,
42547,12037281,30501,2,
42548,12037301,30501,1,
42549,12037309,30501,1,
42550,12037317,30501,2,
42551,12037319,30501,1,
42552,12037321,30501,2,
42553,12037339,30501,1,
42554,12037343,30501,4,
42555,12037345,30501,2,
42556,12037349,30501,2,
42557,12037351,30501,1,
42558,12037353,30501,1,
42559,12037367,30501,2,
42560,12037369,30501,7,
42561,12037373,30501,1,
42562,12037375,30501,1,
42563,12037383,30501,2,
42564,12037411,30501,4,
42565,12037413,30501,4,
42566,12037417,30501,3,
42567,12037419,30501,4,
42568,12037451,30501,4,
42569,12037463,30501,4,
42570,12037483,30501,1,
42571,12037489,30501,1,
42572,12037511,30501,1,
42573,12037521,30501,8,
42574,12037531,30501,2,
42575,12037537,30501,1,
42576,12037585,30501,7,
42577,12037737,30501,1,
42578,12037739,30501,1,
42579,12037743,30501,1,
42580,12037745,30501,1,
42581,12037747,30501,4,
42582,12037751,30501,2,
42583,12037753,30501,2,
42584,12037755,30501,11,
42585,12037759,30501,2,
42586,12037765,30501,1,
42587,12037771,30501,1,
42588,12037773,30501,3,
42589,12037779,30501,1,
42590,12037781,30501,2,
42591,12037785,30501,1,
42592,12037791,30501,1,
42593,12037793,30501,1,
42594,12037805,30501,2,
42595,12037815,30501,3,
42596,12037819,30501,2,
42597,12037825,30501,1,
42598,12037827,30501,3,
42599,12037843,30501,2,
42600,12037847,30501,2,
42601,12037849,30501,4,
42602,12037851,30501,1,
42603,12037857,30501,5,
42604,12037865,30501,1,
42605,12037875,30501,2,
42606,12037883,30501,3,
42607,12037941,30501,4,
42608,12037953,30501,2,
42609,12037957,30501,1,
42610,12037983,30501,1,
42611,12037985,30501,3,
42612,12037987,30501,1,
42613,12038145,30501,7,
42805,12103552,50500,1,
42806,12103568,50500,8,
42807,12103582,50500,1,
42808,12103592,50500,1,
42809,12103610,50500,2,
42810,12103644,50500,18,
42811,12103662,50500,1,
42812,12103676,50500,18,
42813,12103694,50500,1,
42814,12103696,50500,9,
42815,12103698,50500,21,
42816,12103700,50500,1,
42817,12103746,50500,1,
42818,12103760,50500,1,
42819,12103768,50500,1,
42820,12103810,50500,1,
42821,12103814,50500,13,
42822,12103824,50500,1,
42823,12103826,50500,19,
42824,12103874,50500,2,
42825,12103880,50500,3,
42826,12103882,50500,1,
42827,12103884,50500,14,
42828,12103886,50500,2,
42829,12103890,50500,1,
42830,12103892,50500,18,
42831,12103896,50500,1,
42832,12103898,50500,3,
42833,12103902,50500,18,
42834,12103906,50500,4,
42835,12103908,50500,4,
42836,12103912,50500,1,
42837,12103916,50500,18,
42838,12103926,50500,1,
42839,12103942,50500,1,
42840,12103944,50500,1,
42841,12103946,50500,15,
42842,12103952,50500,14,
42843,12103954,50500,11,
42844,12103960,50500,12,
42845,12103962,50500,20,
42846,12103970,50500,8,
42847,12104050,50500,15,
42848,12104054,50500,9,
42849,12104074,50500,1,
42850,12104222,50500,1,
42851,12104288,50500,1,
42852,12104294,50500,1,
42853,12104306,50500,1,
42854,12104348,50500,1,
42855,12104358,50500,1,
42856,12104400,50500,3,
42857,12104406,50500,1,
42858,12104424,50500,13,
42859,12104442,50500,1,
42860,12104468,50500,8,
42861,12104510,50500,1,
42862,12104556,50500,1,
42863,12104558,50500,1,
42864,12104592,50500,1,
42865,12104644,50500,1,
42866,12104668,50500,1,
42867,12104694,50500,1,
42868,12104732,50500,1,
42869,12104744,50500,5,
42870,12104760,50500,3,
42871,12104762,50500,6,
42872,12104776,50500,1,
42873,12104782,50500,5,
42874,12104802,50500,1,
42875,12104872,50500,1,
42876,12104884,50500,1,
42877,12104892,50500,1,
42878,12104912,50500,1,
42879,12104926,50500,1,
42880,12104992,50500,17,
42881,12105048,50500,1,
42882,12105092,50500,1,
42883,12105118,50500,1,
42884,12105188,50500,1,
42885,12105214,50500,26,
42886,12105448,50500,3,
42887,12105504,50500,3,
42888,12105538,50500,1,
42889,12105542,50500,1,
42890,12105550,50500,1,
42891,12105560,50500,1,
42892,12105564,50500,1,
42893,12105570,50500,1,
42894,12105582,50500,16,
42895,12105600,50500,1,
42896,12105608,50500,2,
42897,12105628,50500,1,
42898,12105632,50500,18,
42899,12105638,50500,1,
42900,12105658,50500,1,
42901,12105664,50500,4,
42902,12105710,50500,1,
42903,12105714,50500,1,
42904,12105728,50500,5,
42905,12105738,50500,1,
42906,12105780,50500,2,
42907,12105798,50500,10,
42908,12105800,50500,10,
42909,12105852,50500,18,
42910,12105882,50500,1,
42911,12105916,50500,1,
42912,12105990,50500,1,
42913,12106084,50500,1,
42914,12106164,50500,1,
42915,12106236,50500,1,
42916,12106238,50500,1,
42917,12106250,50500,1,
42918,12106264,50500,15,
42919,12106278,50500,1,
42920,12106280,50500,1,
42921,12106300,50500,1,
42922,12106318,50500,1,
42923,12106326,50500,2,
42924,12106330,50500,1,
42925,12106332,50500,1,
42926,12106338,50500,1,
42927,12106348,50500,16,
42928,12106354,50500,4,
42929,12106362,50500,5,
42930,12106364,50500,2,
42931,12106370,50500,1,
42932,12106378,50500,1,
42933,12106388,50500,1,
42934,12106396,50500,1,
42935,12106400,50500,2,
42936,12106408,50500,1,
42937,12106438,50500,1,
42938,12106442,50500,16,
42939,12106476,50500,1,
42940,12106510,50500,1,
42941,12106528,50500,1,
42942,12106584,50500,1,
42943,12106586,50500,1,
42944,12106588,50500,9,
42945,12106630,50500,3,
42946,12106632,50500,20,
42947,12106676,50500,1,
42948,12106682,50500,2,
42949,12106700,50500,15,
42950,12106712,50500,1,
42951,12106714,50500,1,
42952,12106744,50500,1,
42953,12106770,50500,1,
42954,12106806,50500,10,
42955,12106832,50500,1,
42956,12106868,50500,2,
42957,12106900,50500,2,
42958,12106904,50500,1,
42959,12106912,50500,1,
42960,12106922,50500,1,
42961,12106942,50500,1,
42962,12106986,50500,9,
42963,12106992,50500,8,
42964,12106998,50500,1,
42965,12107010,50500,1,
42966,12107032,50500,12,
42967,12107034,50500,1,
42968,12107066,50500,1,
42969,12107072,50500,1,
42970,12107112,50500,2,
42971,12107234,50500,12,
42972,12107252,50500,1,
42973,12107274,50500,1,
42974,12107286,50500,1,
42975,12107290,50500,2,
42976,12107292,50500,2,
42977,12107302,50500,3,
42978,12107312,50500,1,
42979,12107350,50500,12,
42980,12107446,50500,5,
42981,12107486,50500,2,
42982,12107494,50500,3,
42983,12107496,50500,21,
42984,12107510,50500,16,
42985,12107522,50500,1,
42986,12107528,50500,11,
42987,12107530,50500,2,
42988,12107566,50500,1,
42989,12107586,50500,20,
42990,12107592,50500,1,
42991,12107630,50500,18,
42992,12107694,50500,1,
42993,12107698,50500,15,
42994,12107722,50500,3,
42995,12151308,51301,1,
42996,12151346,51301,1,
42997,12151356,51301,1,
42998,12151366,51301,4,
42999,12151376,51301,2,
43000,12151380,51301,1,
43001,12151386,51301,3,
43002,12151388,51301,9,
43003,12151398,51301,2,
43004,12151400,51301,1,
43005,12151418,51301,6,
43006,12151420,51301,3,
43007,12151442,51301,3,
43008,12151444,51301,2,
43009,12151448,51301,1,
43010,12151450,51301,10,
43011,12151454,51301,1,
43012,12151458,51301,7,
43013,12151462,51301,1,
43014,12151468,51301,3,
43015,12151484,51301,1,
43016,12151486,51301,2,
43017,12151490,51301,9,
43018,12151508,51301,3,
43019,12151514,51301,8,
43020,12151522,51301,1,
43021,12151526,51301,1,
43022,12151528,51301,2,
43023,12151530,51301,27,
43024,12151544,51301,1,
43025,12151546,51301,1,
43026,12151548,51301,2,
43027,12151550,51301,1,
43028,12151552,51301,10,
43029,12151560,51301,1,
43030,12151562,51301,3,
43031,12151564,51301,5,
43032,12151568,51301,1,
43033,12151570,51301,1,
43034,12151582,51301,2,
43035,12151602,51301,7,
43036,12151604,51301,1,
43037,12151606,51301,1,
43038,12151610,51301,1,
43039,12151622,51301,1,
43040,12151624,51301,6,
43041,12151628,51301,1,
43042,12151630,51301,2,
43043,12151634,51301,1,
43044,12151640,51301,1,
43045,12151650,51301,3,
43046,12151652,51301,1,
43047,12151658,51301,4,
43048,12151662,51301,4,
43049,12151668,51301,2,
43050,12151680,51301,1,
43051,12151682,51301,3,
43052,12151684,51301,1,
43053,12151688,51301,1,
43054,12151690,51301,11,
43055,12151692,51301,1,
43056,12151698,51301,3,
43057,12151702,51301,5,
43058,12151704,51301,5,
43059,12151710,51301,3,
43060,12151712,51301,4,
43061,12151718,51301,2,
43062,12151724,51301,2,
43063,12151734,51301,3,
43064,12151738,51301,1,
43065,12151754,51301,1,
43066,12151760,51301,1,
43067,12151768,51301,1,
43068,12151770,51301,1,
43069,12151772,51301,2,
43070,12151778,51301,2,
43071,12151780,51301,2,
43072,12151784,51301,5,
43073,12151786,51301,3,
43074,12151792,51301,1,
43075,12151810,51301,2,
43076,12151818,51301,2,
43077,12151822,51301,1,
43078,12151824,51301,1,
43079,12151828,51301,2,
43080,12151832,51301,1,
43081,12151840,51301,1,
43082,12151860,51301,11,
43083,12151862,51301,6,
43084,12151864,51301,14,
43085,12151866,51301,1,
43086,12151868,51301,3,
43087,12151872,51301,4,
43088,12151880,51301,1,
43089,12151882,51301,5,
43090,12151884,51301,3,
43091,12151892,51301,1,
43092,12151898,51301,6,
43093,12151904,51301,1,
43094,12151912,51301,7,
43095,12151928,51301,9,
43096,12151936,51301,5,
43097,12151944,51301,2,
43098,12151950,51301,1,
43099,12151960,51301,1,
43100,12151962,51301,1,
43101,12151970,51301,1,
43102,12151978,51301,1,
43103,12151984,51301,1,
43104,12151994,51301,1,
43105,12152000,51301,3,
43106,12152004,51301,1,
43107,12152010,51301,1,
43108,12152024,51301,1,
43109,12152028,51301,1,
43110,12152040,51301,3,
43111,12152042,51301,1,
43112,12152052,51301,1,
43113,12152054,51301,1,
43114,12152064,51301,4,
43115,12152068,51301,7,
43116,12152074,51301,1,
43117,12152076,51301,1,
43118,12152080,51301,1,
43119,12152084,51301,2,
43120,12152094,51301,1,
43121,12152098,51301,1,
43122,12152106,51301,6,
43123,12152118,51301,1,
43124,12152124,51301,2,
43125,12152130,51301,1,
43126,12152136,51301,2,
43127,12152138,51301,1,
43128,12152142,51301,4,
43129,12152144,51301,1,
43130,12152146,51301,2,
43131,12152150,51301,5,
43132,12152154,51301,3,
43133,12152162,51301,2,
43134,12152172,51301,2,
43135,12152176,51301,3,
43136,12152178,51301,4,
43137,12152184,51301,1,
