OBJECTID,COMID_NHDv2,HUC6,NT_Taxa,GNIS_NAME,Jan_Flow_cfs,Feb_Flow_cfs,Mar_Flow_cfs,Apr_Flow_cfs,May_Flow_cfs,Jun_Flow_cfs,Jul_Flow_cfs,Aug_Flow_cfs,Sep_Flow_cfs,Oct_Flow_cfs,Nov_Flow_cfs,Dec_Flow_cfs,MA_Flow_cfs,StreamOrder,HUC8
15611,8520749,20802,10,Bullpasture River,215.46,236.312,312.842,237.407,206.956,138.308,67.583,65.905,77.947,91.315,135.941,176.386,163.142,2,2080201
12368,6909637,50500,10,Wolf Creek,318.053,468.357,371.145,219.595,179.019,110.132,65.926,52.658,62.292,92.366,139.514,210.626,160.887,4,5050002
17974,8624161,30101,10,Big Otter River,196.453,215.471,233.723,210.443,170.369,134.219,105.135,95.953,124.951,177.637,183.995,171.414,158.47,5,3010101
20,434270,50702,10,Rockcastle Creek,386.426,508.803,339.837,196.928,160.655,95.152,60.165,43.746,35.411,32.265,145.931,250.927,155.379,4,5070201
14502,8465841,20801,10,Hazel River,313.274,390.868,432.662,185.311,133.235,91.244,55.656,51.463,87.76,132.649,163.299,230.154,151.418,3,2080103
12351,6909391,50500,10,Bluestone River,269.134,341.446,294.152,205.931,173.331,107.255,62.836,52.307,50.008,61.69,102.363,169.609,145.686,3,5050002
16727,8545615,20802,10,Tye River,264.355,356.574,389.713,175.59,130.949,93.805,56.242,50.751,101.873,144.048,142.826,193.604,142.266,4,2080203
8943,4508450,20700,10,Goose Creek,177.325,210.405,251.092,233.364,172.291,130.797,59.13,49.723,61.227,95.517,94.763,158.297,140.78,4,2070008
16156,8525391,20802,10,Johns Creek,296.955,403.511,448.232,211.861,145.942,96.913,51.01,41.238,48.184,76.549,111.962,190.399,139.212,4,2080201
18819,8631483,30101,10,Snow Creek,178.142,193.188,215.011,186.853,132.342,98.589,76.175,70.458,73.832,79.112,131.075,136.717,128.244,4,3010101
15324,8505544,20801,10,Little River,328.132,412.55,433.071,168.402,94.422,65.378,40.232,36.962,37.042,40.151,75.534,176.326,119.019,4,2080106
55456,19750967,60101,10,Middle Fork Holston River,177.34,194.665,206.329,163.115,144.213,85.494,57.482,43.18,43.638,82.047,97.125,131.284,115.638,4,6010102
15873,8522941,20802,10,Catawba Creek,220.214,282.51,334.537,195.294,114.669,82.771,39.249,34.937,39.23,37.949,56.605,114.718,112.97,4,2080201
46091,14638943,60102,10,Big Cedar Creek,180.843,191.876,206.46,160.678,133.848,79.1,54.149,45.514,41.019,61.236,89.664,134.034,111.174,4,6010205
16970,8548783,20802,10,Piney River,156.689,230.341,262.48,113.357,87.369,70.779,43.28,40.683,81.215,105.048,93.265,111.757,90.295,4,2080203
18916,8632155,30101,10,Big Chestnut Creek,108.555,116.34,129.353,117.442,85.911,63.235,49.191,44.141,47.668,82.392,103.695,89.844,82.092,4,3010101
17934,8623813,30101,10,Big Otter River,92.561,101.099,110.119,98.727,83.498,64.622,50.116,44.828,67.68,110.482,106.98,86.275,76.967,4,3010101
18297,8627143,30101,10,Big Otter River,88.933,97.102,105.896,94.983,80.657,62.492,48.441,43.366,66.331,109.474,104.918,83.536,74.375,4,3010101
17373,8573233,20802,10,Tuckahoe Creek,212.687,289.874,292.582,101.853,57.405,40.232,25.233,23.014,24.041,25.067,37.25,99.402,68.883,4,2080205
35325,10472751,30102,10,Northwest River,106.883,114.388,123.605,87.458,51.098,39.596,36.617,41.053,41.511,35.626,75.142,77.581,67.883,2,3010205
10608,5908091,20700,10,Naked Creek,141.946,209.041,220.808,86.506,62.055,47.093,26.177,22.72,46.932,82.794,82.74,103.392,66.877,3,2070005
14036,8433278,20700,10,Trout Run,140.484,215.163,225.312,81.802,62.05,44.337,24.567,20.647,29.617,70.949,73.395,97.793,62.805,3,2070003
11254,6886660,50500,10,Big Reed Island Creek,137.716,194.673,112.102,72.204,58.242,41.067,24.802,23.03,53.159,69.194,75.338,81.391,61.665,3,5050001
46233,14639717,60102,10,Copper Creek,111.406,114.823,115.865,88.32,75.683,41.137,26.538,20.05,15.296,25.128,50.801,73.893,60.912,3,6010205
59562,22539970,60102,10,Indian Creek,105.641,108.609,114.073,86.94,70.754,38.194,24.903,19.514,15.789,23.212,47.099,72.862,58.345,3,6010206
59355,22340341,20700,10,Cub Run,91.339,105.93,94.443,88.331,42.865,30.901,13.864,23.146,46.391,42.214,45.23,87.151,57.713,4,2070010
18741,8631141,30101,10,Pigg River,72.56,77.058,86.011,79.403,58.821,43.062,32.727,29.448,34.298,62.828,81.251,62.863,55.99,3,3010101
11862,6891614,50500,10,Buffalo Creek,109.818,177.964,108.005,66.714,56.848,43.779,26.617,24.778,39.812,54.851,65.635,70.724,55.235,3,5050001
16324,8526869,20802,10,Craig Creek,143.334,217.329,208.996,81.164,57.812,39.863,22.548,17.914,20.001,25.989,42.824,73.036,52.557,3,2080201
42702,12049196,30101,10,Allen Creek,87.489,89.534,108.372,78.838,40.94,28.425,20.284,15.221,25.18,30.382,38.923,47.166,50.626,4,3010106
14170,8441319,20700,10,Smith Creek,94.737,135.093,137.79,67.003,49.403,37.305,22.586,19.457,28.162,38.477,37.215,51.359,45.785,3,2070006
12171,6907775,50500,10,Sinking Creek,114.931,179.376,101.653,59.644,48.242,28.99,17.917,12.548,15.049,30.468,50.873,64.643,45.246,3,5050002
56272,19763144,60101,10,Big Moccasin Creek,81.714,83.856,83.774,63.948,55.197,30.1,19.395,14.948,12.121,25.378,39.681,54.832,44.941,3,6010101
20132,8677547,30101,10,Jacobs Creek,65.958,71.258,79.193,63.299,40.537,30.091,24.631,22.74,27.623,27.305,44.481,49.342,44.202,3,3010103
11389,6887816,50500,10,Cove Creek,116.37,184.256,100.601,57.226,47.594,28.603,17.789,12.689,11.887,12.103,28.647,52.527,41.063,3,5050001
9234,4533927,20700,10,Potomac Creek,130.244,189.416,184.32,57.273,35.542,25.806,16.549,13.641,16.848,17.336,27.246,63.032,40.116,3,2070011
18586,8628877,30101,10,Bottom Creek,41.041,45.487,52.736,50.625,40.752,29.89,22.011,19.056,41.163,83.003,67.42,43.486,38.238,3,3010101
15189,8502564,20801,10,North Anna River,120.943,174.622,160.508,49.256,34.172,24.96,15.448,12.775,15.632,17.865,42.865,63.596,38.134,3,2080106
17862,8611991,20802,10,Buffalo Creek,119.114,178.658,168.056,54.093,33.48,23.925,14.756,12.375,15.198,16.778,28.64,53.577,36.625,3,2080207
45993,14637771,60102,10,,46.018,51.346,60.833,52.562,43.333,24.649,20.15,18.152,25.962,43.938,36.162,40.184,35.844,3,6010205
16429,8538463,20802,10,,56.78,98.919,144.334,63.648,44.791,32.016,17.822,13.36,26.598,46.62,43.115,48.229,35.16,1,2080202
10747,5909069,20700,10,Christians Creek,98.275,152.51,139.383,45.465,33.683,24.007,14.358,11.696,14.331,27.765,39.247,52.658,33.581,1,2070005
46345,14640307,60102,10,North Fork Clinch River,53.031,55.082,57.375,44.184,42.125,21.479,13.943,10.012,10.491,26.854,30.911,38.388,31.69,2,6010205
16864,8547415,20802,10,Bent Creek,98.315,153.977,143.293,45.602,32.156,22.431,13.906,11.289,13.735,14.891,30.126,47.139,31.591,3,2080203
32286,10066029,20802,10,Falling Creek,96.678,143.647,138.815,46.922,27.213,18.456,13.326,12.306,15.384,15.939,21.102,42.374,31.363,3,2080206
18419,8628189,30101,10,Mason Creek,39.675,45.864,49.863,44.661,33.362,23.96,18.623,16.431,19.293,24.399,39.063,34.089,30.482,3,3010101
11888,6891716,50500,10,Peak Creek,64.225,109.659,58.435,35.141,30.351,22.229,13.593,10.099,23.084,35.127,39.256,38.245,29.517,2,5050001
10550,5906833,20700,10,Pass Run,79.396,126.653,119.097,38.338,27.08,20.71,12.319,11.411,20.412,34.689,37.334,47.681,29.075,2,2070005
46022,14637917,60102,10,Lewis Creek,49.197,49.683,50.546,39.902,34.41,18.545,12.486,9.901,12.82,28.477,29.006,34.035,28.669,3,6010205
12335,6909027,50500,10,Rich Creek,77.759,127.414,67.556,39.76,29.771,18.032,11.838,8.118,8.593,11.036,15.002,35.135,26.532,3,5050002
10873,6883726,50500,10,Stroubles Creek,76.162,123.33,65.192,39.644,29.177,17.827,11.225,8.089,8.175,8.078,20.22,35.772,26.222,3,5050001
15600,8520719,20802,10,Crab Run,34.353,61.092,101.553,51.307,37.528,25.801,13.936,10.617,19.053,32.549,31.125,31.636,24.448,1,2080201
14507,8465881,20801,10,Rose River,42.183,73.621,90.897,34.514,26.242,22.184,13.664,12.404,28.651,44.511,33.797,32.752,23.669,1,2080103
11159,6886052,50500,10,Shorts Creek,63.702,103.59,51.25,31.279,24.89,15.255,9.3,6.378,6.698,18.369,27.757,31.653,22.92,3,5050001
35215,10461991,30102,10,Sarem Creek,34.951,37.879,41.288,28.585,17.225,13.21,11.914,12.964,15.538,14.643,19.248,24.191,21.782,3,3010203
60012,932070001,20700,10,Meadow Branch,56.377,114.743,106.737,34.151,24.43,17.775,10.71,8.935,10.01,11.11,22.651,34.622,21.725,2,2070004
15901,8523091,20802,10,North Creek,47.203,85.274,80.651,26.049,23.223,20,12.92,10.617,22.638,38.024,27.985,28.66,20.905,3,2080201
15544,8520471,20802,10,,28.949,53.845,92.74,42.229,29.861,20.934,11.566,9.002,15.314,29.968,26.491,26.889,20.243,1,2080201
11989,6892066,50500,10,East Fork South Fork New River,39.454,74.8,41.782,24.395,20.638,17.553,11.791,10.586,17.024,22.937,25.166,24.034,19.949,2,5050001
14685,8468789,20801,10,Beautiful Run,67.626,106.209,89.899,23.516,19.304,14.402,8.736,7.119,9.16,11.342,24.078,32.289,19.258,2,2080103
10420,5894528,20700,10,Elks Run,61.208,103.184,91.31,28.36,20.633,15.548,9.054,8.106,9.154,10.182,15.547,29.555,18.636,3,2070004
46403,14640741,60102,10,East Fork Blackwater Creek,34.138,36.311,35.017,27.547,22.4,11.665,7.757,6.083,3.198,10.656,16.746,23.208,18.565,2,6010205
11870,6891648,50500,10,,43.6,74.172,36.418,21.793,18.261,12.656,7.473,5.951,15.027,22.525,24.651,23.852,17.914,2,5050001
11078,6885522,50500,10,Pine Creek,50.716,80.81,39.866,23.948,17.984,11.799,6.875,4.83,5.83,16.266,23.684,25.264,17.717,3,5050001
59343,22340291,20700,10,Cub Run,59.032,99.393,89.177,25.512,18.985,14.065,8.428,7.196,9.258,9.187,13.149,26.255,17.221,3,2070010
8702,4505510,20700,10,Piney Run,54.78,94.924,84.807,26.212,19.014,14.055,8.339,6.94,8.812,9.221,16.718,27.674,17.072,2,2070008
15554,8520497,20802,10,Dry Branch,25.787,50.419,80.275,32,22.28,15.601,8.854,7.028,11.911,23.682,21.535,22.073,15.825,1,2080201
10542,5906797,20700,10,Flint Run,52.09,88.818,76.798,21.122,15.237,11.672,7.167,6.122,8.197,11.655,17.822,25.857,15.329,2,2070005
35798,10483433,30102,10,Northwest Fork Alligator River,21.844,21.351,22.907,15.685,9.433,7.651,7.555,8.35,10.722,26.189,26.384,18.137,14.176,1,3010205
59482,22539318,60102,10,Camp Creek,25.173,26.04,25.727,19.977,17.873,9.056,5.902,3.629,2.656,12.023,14.715,17.497,14.138,3,6010206
17523,8606671,20802,10,Rocky Ford Creek,54.017,92.799,81.918,21.823,13.699,9.822,6.776,6.034,6.989,7.891,6.613,20.279,14.048,3,2080207
10722,5908973,20700,10,Mossy Creek,51.169,85.482,74.632,19.889,14.35,11.147,7.215,6.091,8.245,8.713,12.359,21.127,13.956,2,2070005
10710,5908909,20700,10,Hone Quarry Run,22.382,43.409,64.647,24.724,19.711,14.824,8.621,6.783,14.268,24.462,19.011,18.131,13.589,1,2070005
45939,14637447,60102,10,South Fork Clinch River,16.39,17.953,19.21,15.925,13.31,8.031,5.696,5.469,9.604,19.834,13.737,13.469,11.588,2,6010205
55905,19760924,60101,10,Lick Creek,16.298,18.667,19.749,14.481,12.573,7.607,4.524,2.929,2.692,15.107,11.54,11.699,10.796,1,6010101
15626,8521267,20802,10,Lick Run,35.12,65.982,55.703,14.931,12.606,9.242,5.597,4.27,5.248,8.942,13.185,16.222,10.463,2,2080201
21370,8725525,30102,10,,16.286,17.352,19.535,13.751,8.447,6.302,5.856,5.22,7.569,7.639,12.546,12.371,10.441,2,3010201
19090,8649240,30101,10,Buttom Creek,14.714,16.085,17.486,13.871,10.162,7.123,5.996,4.853,7.256,8.189,16.983,13.108,10.423,2,3010102
15322,8505534,20801,10,Deep Creek,38.133,67.545,56.908,13.699,9.48,7.316,4.833,4.277,5.103,6.706,9.981,15.423,9.737,2,2080106
21076,8719991,30102,10,Lazaretto Creek,14.149,15.056,17.07,13.015,8.48,5.979,5.238,4.535,6.843,8.065,15.45,11.997,9.666,2,3010201
10728,5908995,20700,10,Long Glade Creek,35.035,62.019,52.086,12.832,9.461,7.506,4.975,4.212,5.841,6.404,9.226,13.95,9.049,1,2070005
15848,8522775,20802,10,Little Patterson Creek,32.975,64.238,55.053,14.564,10.998,8.365,5.187,4.242,5.179,5.844,4.961,10.72,8.9,2,2080201
55995,19761498,60101,10,Beaver Creek,14.771,15.447,15.685,12.572,11.09,5.994,3.673,2.305,1.59,7.913,8.941,11.862,8.778,2,6010101
21296,8724735,30102,10,Moores Swamp,13.212,14.178,16.028,11.498,7.209,5.017,4.57,4.298,6.531,6.684,11.256,10.465,8.628,2,3010201
32391,10069269,20802,10,Chuckatuck Creek,35.063,64.444,53.607,12.049,7.422,5.837,4.345,4.004,4.942,5.079,7.335,12.603,8.451,2,2080206
15842,8522741,20802,10,Lapsley Run,31.23,60.963,51.64,13.181,9.981,7.624,4.828,3.892,5.032,5.786,3.094,10.231,8.129,2,2080201
11843,6891562,50500,10,Little Laurel Creek,18.582,40.676,17.485,9.38,9.343,7.452,4.301,3.642,5.537,8.926,9.983,7.213,7.926,1,5050001
10441,5895316,20700,10,Middle Creek,27.104,54.938,46.727,12.099,9.374,7.181,4.478,3.812,4.714,5.44,7.07,12.017,7.758,2,2070004
19792,8674339,30101,10,Joint Crack Creek,9.322,9.717,11.309,10.036,8.399,5.764,4.13,3.405,5.118,16.609,17.712,9.534,7.675,2,3010103
14030,8433202,20700,10,Sperry Run,23.874,46.612,40.611,9.81,8.276,6.434,3.965,3.348,4.993,11.062,11.537,12.381,7.328,2,2070003
39862,11584478,30102,10,Pope Swamp,10.808,11.463,12.694,8.975,5.445,3.866,3.547,3.701,5.172,5.412,12.004,9.11,7.055,2,3010202
35440,10477969,30102,10,New Bridge Creek,10.687,11.153,11.949,7.796,4.892,3.701,3.618,3.796,5.286,5.521,8.613,7.933,6.529,1,3010205
14503,8465843,20801,10,Kilbys Creek,23.033,42.194,33.605,7.835,6.662,5.195,3.282,2.831,3.789,9.451,10.355,10.57,6.152,1,2080103
21694,8742917,30102,10,,8.473,9.203,10.351,7.276,4.563,3.311,3.036,2.626,4.178,4.462,6.822,6.459,5.487,1,3010204
11889,6891718,50500,10,Little Peak Creek,15.466,31.154,8.071,6.9,6.125,4.092,2.472,1.699,5.625,9.264,9.189,6.059,5.236,1,5050001
10890,6883856,50500,10,Connellys Run,20.627,39.333,16.251,8.664,5.791,3.294,2.126,1.364,1.09,2.555,1.867,5.858,4.991,2,5050001
9179,4529725,20700,10,Little Creek,21.221,41.919,35.115,7.108,4.712,3.796,2.599,2.359,3.286,3.87,2.721,7.876,4.808,1,2070011
17764,8610841,20802,10,Suanee Creek,19.329,39.347,31.327,7.033,5.659,4.28,2.819,2.225,3.058,3.692,5.569,7.169,4.766,2,2080207
59209,22339127,20700,10,Backlick Run,19.436,38.402,30.997,6.69,5.316,4.155,2.727,2.326,3.296,3.465,3.466,7.152,4.538,1,2070010
16773,8546281,20802,10,Mayo Creek,18.225,36.362,27.749,5.849,4.964,3.873,2.544,2.088,2.983,4.351,6.438,7.333,4.413,2,2080203
10685,5908529,20700,10,Rockfish Run,13.326,29.135,22.135,4.759,4.229,3.27,2.017,1.677,3.406,9.902,6.692,6.03,3.745,1,2070005
29668,9244198,30401,10,,5.321,5.215,5.76,4.587,3.773,1.907,1.185,0.772,0.618,5.298,8.698,4.677,3.068,1,3040101
11262,6886706,50500,10,Sulphur Spring Branch,3.803,18.478,4.01,3.599,2.989,1.924,1.082,0.821,3.667,5.688,5.011,3.319,2.732,1,5050001
15568,8520551,20802,10,,11.074,26.593,20.804,4.095,3.121,3.087,1.072,0.681,0.534,3.956,4.165,3.595,2.679,1,2080201
11686,6890004,50500,10,,3.326,17.479,3.951,3.397,2.906,1.561,0.917,0.568,1.241,4.794,2.967,2.895,2.428,1,5050001
21229,8724109,30102,10,,3.893,3.893,4.395,2.901,1.936,1.067,0.753,0.565,0.439,2.18,0.66,2.748,1.921,1,3010201
56269,19762964,60101,10,Ripley Branch,3.065,3.413,3.513,2.588,1.985,1.086,0.705,0.444,0.297,0.209,0.296,2.039,1.639,1,6010101
17434,8574795,20802,10,,7.342,17.074,12.166,1.845,1.125,0.665,0.449,0.314,0.269,0.269,1.053,1.8,1.294,1,2080205
11063,6885402,50500,10,Simmons Creek,1.877,1.893,2.117,1.868,1.45,0.797,0.469,0.293,0.229,0.594,1.296,1.522,1.199,1,5050001
55448,19750929,60101,10,,1.888,1.965,1.963,1.633,1.559,0.842,0.501,0.314,0.2,0.493,1.052,1.577,1.165,1,6010102
17450,8574909,20802,10,,1.445,1.444,7.764,1.077,0.666,0.38,0.278,0.178,0.152,0.152,0.582,1.014,0.741,1,2080205
17301,8572429,20802,10,,1.317,1.294,7.278,0.998,0.635,0.363,0.249,0.181,0.136,0.136,0.471,0.913,0.676,1,2080205
15797,8522493,20802,10,,1.196,1.292,7.304,1.034,0.697,0.396,0.273,0.173,0.147,0.123,0.177,0.624,0.63,1,2080201
20229,8678635,30101,10,,1.057,1.052,1.179,0.909,0.655,0.368,0.24,0.144,0.128,0.179,0.535,0.81,0.604,1,3010103
8834,4506696,20700,10,,0.974,0.974,1.072,0.801,0.546,0.313,0.206,0.149,0.131,0.093,0.297,0.73,0.524,7,2070008
17394,8573525,20802,10,,0.403,0.41,0.46,0.302,0.172,0.1,0.071,0.057,0.043,0.035,0.061,0.251,0.197,1,2080205
8926,4507468,20700,9,Potomac River,15467.962,18304.207,23755.145,20607.361,16225.173,10803.536,5853.643,4933.628,6056.234,7326.61,9402.72,13274.228,12605.824,7,2070008
16903,8548213,20802,9,James River,7904.484,8783.847,10832,9736.177,7533.726,5856.571,3031.43,2568.886,3392.379,3673.886,4740.823,5982.733,6246.093,6,2080203
16900,8548191,20802,9,James River,7881.14,8760.201,10806.446,9718.836,7522.336,5850.042,3026.839,2565.608,3389.79,3671.329,4732.073,5966.382,6233.941,6,2080203
12089,6906601,50500,9,New River,6623.11,8009.025,9209.238,8127.156,6871.342,5181.525,3291.259,2881.072,2818.663,3322.547,3999.71,4758.888,5409.016,6,5050002
10990,6884660,50500,9,New River,4732.885,5714.16,6522.014,5912.301,5101.839,4238.966,2900.574,2543.528,2517.366,2868.256,3357.938,3571.44,4154.67,6,5050001
60078,935050007,50500,9,New River,4497.903,5243.577,6412.643,5989.609,5134.468,4573.836,2654.443,2339.612,2663.645,2685.877,3231.243,3555.539,4053.48,6,5050001
10992,6884682,50500,9,New River,4482.191,5226.585,6394.347,5974.679,5124.154,4567.73,2651.689,2337.271,2661.687,2684.279,3228.647,3545.461,4044.721,6,5050001
19082,8649002,30101,9,Roanoke River,3639.731,4053.02,4847.547,4553.88,3280.824,2643.099,1771.149,1521.776,2130.535,1935.23,2071.498,2510.153,2904.028,6,3010102
14211,8445174,20700,9,Shenandoah River,3446.211,3956.396,4469.13,4232.755,3591.991,2875.334,1436.314,1286.94,1751.297,1937.296,2517.335,2705.829,2884.694,6,2070007
16009,8523757,20802,9,James River,3685.644,4262.241,5367.092,4373.171,3354.236,2357.446,1109.455,997.733,1168.37,1358.449,1919.238,2562.095,2700.45,6,2080201
12043,6897794,50500,9,New River,2452.565,3674.577,4120.957,3436.392,3278.193,2793.3,1692.442,1600.332,1342.558,2377.942,2268.811,2420.393,2606.956,5,5050001
46641,14642727,60102,9,Clinch River,4408.418,4838.046,4960.103,3883.994,3063.409,1747.774,1074.104,821.471,687.53,830.38,1532.917,2978.486,2568.12,5,6010205
11362,6887390,50500,9,New River,2701.063,2525.412,3305.462,3212.591,2789.526,2279.548,1553.695,1377.414,1337.59,1531.748,2512.183,2154.097,2358.159,5,5050001
14946,8484324,20801,9,Rappahannock River,3159.978,3448.959,3754.952,3011.39,2341.343,2099.355,1021.475,879.279,1201.291,1433.045,1758.546,2420.407,2191.353,6,2080104
46594,14642491,60102,9,Clinch River,3694.342,4104.366,4182.434,3272.713,2572.441,1477.143,908.538,802.192,632.906,800.009,1287.853,2430.278,2169.66,5,6010205
46453,14641023,60102,9,Clinch River,3087.195,3417.639,3509.818,2835.338,2480.399,1386.967,818.24,623.622,402.806,496.252,998.026,2441.554,1927.449,5,6010205
14846,8476934,20801,9,Rappahannock River,2533.897,2816.847,3031.651,2621.805,2040.185,1640.623,896.895,796.232,1132.597,1401.346,1628.218,1996.897,1872.451,6,2080104
15984,8523585,20802,9,James River,2470.584,2930.294,3754.525,2866.921,2330.043,1542.673,780.83,679.311,751.924,910.406,1332.381,1806.215,1843.68,5,2080201
56250,19762912,60101,9,North Fork Holston River,1969.13,1751.582,2089.911,1670.33,1303.344,817.745,487.583,420.614,335.202,634.423,778.928,1228.146,1121.617,4,6010101
21275,8724513,30102,9,Nottoway River,1706.446,1848.399,2687.284,1870.781,1126.208,564.045,562.531,534.319,634.961,607.626,650.693,950.792,1093.381,6,3010201
59613,22540130,60102,9,Powell River,1771.009,1863.536,2000.981,1589.179,1261.577,713.952,428.54,339.609,218.495,262.254,643.413,1284.596,1032.143,5,6010206
45857,14363720,20700,9,North Branch Potomac River,1114.996,1344.644,1243.279,1526.764,1186.822,668.418,499.798,407.544,428.514,453.944,671.656,1144.554,984.347,5,2070002
59628,22540176,60102,9,Powell River,1588.299,1680.574,1792.958,1424.068,1134.518,639.025,381.271,309.257,204.154,252.908,595.779,1157.963,930.033,5,6010206
17290,8568263,20802,9,Rivanna River,1249.729,1337.401,1498.066,1266.701,973.044,804.121,446.418,368.914,594.843,644.859,776.137,959.041,925.894,5,2080204
46376,14640479,60102,9,Clinch River,1469.062,1684.133,1746.322,1383.493,1112.684,695.053,422.702,336.092,242.417,342.753,540.673,956.434,910.364,5,6010205
1984,1086837,50702,9,Russell Fork,1411.771,1545.801,1627.071,1276.268,1121.231,603.963,350.274,283.441,263.234,521.162,753.132,1040.203,907.92,6,5070202
56294,19763226,60101,9,North Fork Holston River,1295.861,1434.178,1586.712,1226.676,1037.919,617.847,389.483,306.389,206.835,250.825,444.268,896.194,809.063,4,6010101
46396,14640659,60102,9,Clinch River,1264.492,1473.209,1514.019,1200.417,961.787,604.647,364.059,298.64,223.885,325.512,477.908,811.479,791.106,5,6010205
56214,19762786,60101,9,North Fork Holston River,1255.235,1390.184,1538.509,1190.755,1009.886,600.804,378.314,299.147,203.201,248.072,439.343,871.919,786.877,4,6010101
